id_1,id_2
813,1966
9553,9590
9553,10068
9553,9854
9554,9685
8540,4723
8540,8561
8540,8576
8540,8617
3844,3907
3844,3942
3844,4046
7070,6325
7070,7125
7070,7152
8081,8086
8081,8110
8081,8188
8081,8329
8081,8332
2589,2600
9555,9752
9556,9610
9556,9799
9556,9837
8740,8780
8740,8932
1751,3540
1751,1769
1751,1773
1751,3546
1751,1779
1751,3553
1751,3557
1751,3561
1751,3563
1751,1800
1751,1803
1751,3573
1751,3586
1751,3594
1751,3595
1751,3596
1751,3601
1751,1877
1751,1885
8082,8085
8082,8184
9557,10014
9557,9768
9557,10101
2068,2118
4710,4824
2964,3021
2964,3040
1752,605
1752,1878
7393,7618
7393,7624
7393,9211
7393,7628
7393,7432
7393,7884
7393,7696
8389,8407
8389,8426
6308,6322
2590,2611
2590,2674
2590,2746
2590,2764
6688,6689
6688,6691
6688,6715
4711,4756
3845,3864
3845,3917
3845,3953
3845,3967
3845,4008
7071,7079
7071,7116
7071,7143
7071,7213
8390,8420
8390,8452
1926,1959
1926,1991
8742,8801
5106,5192
5106,5211
5106,5269
6309,6490
1347,1458
1347,1477
1347,1526
1347,1592
1347,1682
6883,6934
6883,6947
6883,6988
6883,6992
139,1441
139,2652
139,315
139,321
139,373
139,414
139,2809
1348,8554
1348,1481
1348,301
8083,8101
8083,8226
2591,2864
2591,2659
2591,2710
2591,2890
2591,2909
2261,2320
3846,3978
3846,4080
8743,8824
8743,8873
8743,8959
8743,9019
8743,9034
9168,9334
9168,9337
5850,5913
5850,5955
5850,5974
140,141
140,166
140,195
140,206
140,211
140,235
140,311
140,312
140,606
140,410
140,629
7072,7212
1349,1520
4906,4920
4906,4990
4906,5011
3420,3446
3420,3472
3420,3481
8084,8100
8084,8127
8084,8158
8084,8162
8084,8200
7073,7157
2069,2151
814,1018
814,1151
814,1156
544,553
544,648
7594,7102
3133,3162
3133,3164
2965,2989
545,557
545,224
545,5457
545,362
545,5468
545,619
4907,5014
7279,7286
7279,6390
7279,2023
7279,7330
7279,6478
7279,7341
7279,7344
141,164
141,311
9169,9182
9169,7815
9169,7405
9169,7416
9169,9208
9169,9215
9169,9639
9169,7445
9169,7873
9169,9271
9169,7470
9169,7502
6689,6691
6689,6695
6689,4731
6689,6715
6689,4744
6689,4762
6689,1048
6689,6769
6689,6796
6884,885
6884,6957
1350,1404
1350,1412
1350,1474
1350,1557
1350,1682
1350,1208
2262,2266
2262,2281
2262,2293
2262,2451
7074,7144
7074,7183
9170,9200
7280,7300
7281,7323
9558,9662
9558,9758
9558,9903
142,146
142,330
142,352
142,372
3847,3997
1351,1367
1351,1416
1351,1685
815,6695
815,6747
815,1048
815,1050
815,6787
8085,8097
8085,8115
8085,8123
8085,2997
8085,8165
8085,8178
8085,8184
8085,8206
8085,8310
8085,8314
9559,9644
9559,9818
2263,2281
1754,3542
1754,3564
1754,1838
1754,1843
1754,1853
1754,1868
1754,3607
8744,8853
8744,9022
1352,1417
1352,2026
1352,1642
6559,6600
6885,6893
6885,6972
4287,4434
4287,4547
8086,8302
4288,4418
4288,4548
2966,8097
2966,8123
2966,2998
2966,8184
2966,3012
2966,8194
2966,8310
2966,8314
2966,6993
2966,3068
7394,7406
7394,7624
7394,7893
7394,7900
7394,7678
7394,7463
7394,7481
7394,7482
7394,7483
7394,7485
3642,3725
3134,3170
3134,3230
817,822
817,5110
817,1097
817,5260
7805,9292
7805,7919
1755,3558
1755,3580
1755,1838
3135,3255
3135,3273
818,7422
818,892
818,7501
818,7506
1353,1940
1353,1482
1353,1485
1353,1597
1353,1604
1353,1614
1353,1625
1353,1184
6690,6755
4289,4413
4289,4472
4289,4548
1354,1523
1354,1651
8745,8836
8745,8934
5107,3866
5107,5137
5107,5394
5107,5401
5107,6586
5575,5580
5575,6315
5575,5591
5575,5684
9171,9203
9171,9205
9171,9373
3421,3454
3421,2694
3421,1866
5852,5859
5852,5902
5852,5968
2967,3021
2967,3036
2264,2304
819,1031
819,1033
819,2777
819,1140
3532,2022
3532,3588
8746,9007
9560,9645
9560,9680
9560,1563
5853,5857
5853,5885
7075,7147
7075,7167
7075,7170
7075,7187
7395,7400
7395,7442
7395,7452
7395,7468
7395,7480
7395,7497
7395,7505
7395,7507
2592,2644
2592,2662
6311,6320
6311,7312
6311,7320
6311,7338
8087,8130
4290,4315
4290,4390
9561,9577
9561,9876
9561,9899
1355,1361
1355,1405
2968,2986
8541,1425
8541,4772
8747,8913
8747,8266
8747,8301
2265,2304
2265,2345
2265,2373
4291,4302
4291,4452
4291,4556
6560,6590
8391,8409
8391,8422
8391,8500
546,227
546,330
546,368
546,620
546,408
546,449
5377,3851
5377,5489
5377,5508
1356,1367
1356,1416
1356,1557
1356,1141
143,260
143,264
143,323
143,485
1927,335
1927,1975
1927,1993
3848,3924
3848,4003
7806,7986
7806,7987
8088,8094
8088,8335
3136,3162
3136,3274
5576,5625
6691,1048
6691,4823
820,968
6692,1019
6692,6803
6692,1159
1357,227
1357,1493
1357,435
1357,443
821,860
822,5110
822,7235
822,1097
822,5260
822,1184
8542,4750
8542,6107
8542,8610
8542,4844
8542,4846
144,227
144,230
144,1521
144,368
1358,1682
8749,9036
5577,5586
5577,2982
5577,2988
5577,5634
2070,2167
7282,7324
7282,7336
6070,6102
6070,6106
6070,6115
6070,6120
6070,6136
4712,4792
4712,4798
4712,6130
8750,8836
8089,8211
8089,8339
3849,6599
3849,4043
3849,4045
1359,1495
1359,1003
1359,1647
1359,1655
2595,2607
2595,2664
2595,2692
2595,2708
2595,2711
2595,2732
2595,2792
2595,2803
547,5388
547,610
547,616
2010,2013
2010,2020
2010,7347
6561,6578
6561,6597
3423,563
3423,1035
823,890
823,923
823,1006
823,1153
145,163
145,227
145,580
145,282
145,644
7396,7857
7396,7473
7396,7494
2596,2613
2596,3478
2596,2817
548,634
548,637
548,1156
548,648
3137,3162
7397,7406
7397,7624
7397,7678
7596,7602
7596,2087
7596,7661
7596,7687
1360,559
1360,563
1360,571
1360,1600
1360,640
2266,2293
2266,2451
3850,3871
3850,3968
3850,4015
2597,2854
2597,2624
2597,2768
4908,4919
4908,4928
4908,4959
4908,4983
9172,9218
9172,9258
9172,9308
9172,9355
9172,9380
9562,9567
9563,9179
9563,9615
9563,9663
9563,9803
9563,9313
9563,9331
9563,9853
9563,9397
1361,1543
1756,1808
1756,2890
2267,2303
2267,2304
2267,2323
2267,2328
2267,2336
2267,2346
2267,2373
2267,2412
2267,2452
2267,2488
4713,4807
3533,1769
3533,3551
3533,3552
3533,3561
3533,1813
3533,3592
3533,3599
2853,2875
2853,2892
1757,1777
1757,1798
1757,1799
5854,872
5854,5934
5854,5969
5854,5996
5854,6020
5854,6027
1758,1796
1758,1827
1758,1888
6172,6174
6172,6191
6172,6208
6172,6217
6172,6232
6172,2793
9564,9793
7807,7832
7807,7868
7807,7957
7807,7982
3851,4072
2071,2151
549,582
549,266
549,355
2969,3023
2969,3059
7398,7403
8751,8895
8751,8905
2598,6191
2598,2676
2599,2717
146,172
146,188
146,193
146,199
146,205
146,221
146,228
146,330
146,601
146,352
146,372
146,397
146,620
146,428
146,443
146,470
550,563
550,1035
2268,2281
2268,2478
8752,8780
8752,8782
8752,8858
8752,8895
8752,8915
8752,8952
8752,8980
8752,8990
8752,9011
8752,9031
2600,2636
2600,6208
2600,2720
2269,2304
2269,2345
2269,2373
6313,6322
2601,2624
4292,4488
4292,4509
7808,7902
7808,7918
7808,7935
7808,7986
7808,7987
1928,1951
1928,1959
1928,1969
1928,1991
1928,1996
4909,4953
4909,4960
4909,4990
4909,5011
6314,6490
824,938
824,1053
9565,9594
7283,7288
7283,7332
4293,4302
4293,4452
4293,4516
4293,4534
3852,3894
3852,3991
3852,4041
3852,4057
9566,9799
3534,3572
8753,8892
5108,5256
3294,5178
3294,5480
3294,3337
825,861
825,875
825,1064
825,1105
825,1175
1362,1399
1362,9634
1362,1497
1362,1503
1362,1531
1362,1537
1362,1680
8754,8844
8754,8956
3853,3912
3853,3994
5855,5865
5855,5152
5855,5905
5855,5973
5855,5996
5855,6007
147,3303
147,1484
147,349
148,285
148,425
148,459
7077,7203
6886,6902
6886,6927
6886,6965
1363,915
1363,1446
1363,3039
1363,1165
1363,1686
9174,9374
7809,7822
7809,7872
7809,7876
7809,7937
7809,7942
8755,8812
8755,8814
8755,8829
8755,8901
8755,8907
8755,8983
8755,9018
8755,9026
826,1072
826,1115
8756,8959
1759,1785
827,2017
827,984
827,1088
827,1168
4910,4941
4910,4966
4910,4991
149,388
149,446
828,852
150,447
4294,4326
4294,4528
4294,4554
7284,7287
7284,7304
7284,6468
3138,3159
3138,3191
3138,3194
3138,3240
8757,8889
829,883
829,999
829,5485
829,1093
829,5522
7399,7823
7399,7836
7399,7867
7399,7463
1364,1446
6694,6708
6694,6750
5579,5589
5579,5615
5579,5618
5579,5628
5579,5645
5579,5701
4295,4604
830,854
830,947
830,996
830,1107
3854,3900
3854,7240
4296,4475
8090,8097
8090,6968
8090,6984
3855,3931
3855,3957
3855,5928
3855,3960
3855,4050
2602,2653
2602,3487
2270,2354
2270,2424
2270,2456
1365,1483
1365,1512
1365,1569
1365,1627
9567,9640
9567,9825
1366,1408
2603,2734
2603,2743
1367,1380
1367,1416
1367,1462
1367,1464
1367,1557
1367,1662
2604,2625
2604,2776
2604,5283
8758,9040
8091,8247
8091,8298
8091,8309
5109,5208
9568,9573
9568,9576
9568,9182
9568,9746
3643,3656
3643,3712
5580,5726
2970,3044
7078,7113
7078,7138
9569,9761
9175,9206
7400,7442
7400,7468
4297,4322
4297,4378
9176,9327
8759,8805
8759,8820
8759,8881
8759,8891
8759,8903
2271,2304
2271,2345
2072,2089
2072,2140
7810,7901
7810,9292
7810,7926
2073,2078
2605,205
2605,211
2605,480
3856,3932
3856,3956
3856,3957
3856,3977
2971,2986
5378,5443
5378,1007
5378,5459
5378,1096
831,885
831,1663
831,1203
3644,3656
3140,3247
3140,3255
6315,852
7597,8777
7597,7643
2272,2288
2272,2304
2272,2328
2272,2373
5379,1941
5379,1962
5379,1981
5379,5518
6695,991
6695,1048
6695,6787
9177,9198
9177,9233
9177,9301
7079,7311
2273,2420
2273,2439
4298,4366
4298,4464
4298,4485
151,301
151,304
151,338
151,1848
832,5434
832,1203
8543,8553
8543,8590
8543,8591
8393,8417
8393,8443
8393,8462
8393,8473
8393,8499
7285,6390
2606,2671
152,185
152,214
152,2779
4911,4915
4911,4922
4911,4926
4911,4993
4911,5000
4911,5009
1368,1408
1368,1429
1368,1602
5582,5648
5582,5664
153,234
153,332
153,436
5583,5603
5583,5622
5583,5651
6173,6195
9178,9249
7401,7444
7401,9319
7401,7504
4299,4324
4299,4336
4299,4354
4299,4425
4299,4532
4300,4341
4300,4368
4300,4424
4300,4501
5110,7230
5110,7235
5110,1097
5110,5260
4301,4469
4301,4490
4301,4569
4301,4608
4714,4755
4714,2665
4714,4824
4714,4827
7598,7200
7598,7210
5856,5931
5856,6041
5857,5885
5857,5906
5857,5918
5857,5930
5857,5939
5857,5941
5857,6010
4302,4395
4302,4427
4302,4452
4302,4498
4302,4516
4302,4534
4302,4540
4302,4556
1369,2676
8544,8546
4912,4953
5111,5145
5111,5160
5111,5161
5111,5175
5111,5182
5111,5207
5111,5214
5111,5216
5111,5239
5111,5240
5111,5258
5111,5266
2274,2405
9570,9820
9570,9887
2972,2986
2972,3020
9571,9688
2973,2982
2973,2987
2973,3040
9572,9602
9572,9866
1370,301
1370,362
8545,8586
5858,5873
833,846
833,1171
1371,1598
5859,5902
5859,5959
5859,5960
5859,5968
1372,1434
1372,1534
1372,1539
3645,3729
5112,5150
5112,5161
5112,5182
8092,8118
8092,8317
3857,3963
3857,4013
3857,5984
3857,6037
5584,2988
5584,5634
3427,3444
3427,3450
3427,3489
834,959
7599,7727
3858,3903
154,160
154,301
154,486
5113,5124
5113,5389
5113,5180
5113,5194
5113,4001
5113,5285
3295,3299
4303,4319
835,1177
836,977
836,1066
9573,9713
2275,2285
2275,2320
2275,2474
8546,4719
8546,4720
8546,1763
8546,6722
8546,8566
8546,8567
8546,6097
8546,6735
8546,8574
8546,6740
8546,8577
8546,8580
8546,6745
8546,8592
8546,8593
8546,6770
8546,8604
8546,8609
8546,6793
8546,2777
8546,8614
8546,4851
8395,8416
8395,8435
551,571
551,1993
7402,7421
7402,7488
7402,7501
9179,9769
9179,1563
9179,9318
9179,9395
9179,9397
1373,1682
1373,1208
8761,8836
8761,8885
8761,8922
8761,8949
7600,7744
837,1134
4304,4481
4304,4492
8093,8192
8093,8242
8093,8296
8093,8304
8093,8317
8093,8326
6887,6923
6887,6932
6887,6937
6887,6943
6887,8206
6887,6952
8763,8807
838,855
838,981
838,1000
838,1040
3860,5267
3860,4074
3860,4082
2607,2634
2607,2807
2276,2392
2276,2439
9574,9913
3141,3152
4305,4366
4305,4487
4305,4548
5860,5995
5860,6028
9575,9793
5114,5147
5114,5265
5114,5276
552,557
552,224
552,619
839,891
6316,6345
6316,6431
6316,6495
9576,9732
9576,9901
9576,9908
3142,3164
3142,3183
3142,3255
1929,1935
1929,6718
1929,6729
1929,1983
8766,8783
2277,2310
8547,8568
8547,4836
8547,4850
3861,3898
3861,3915
3861,3947
3861,3980
4306,4437
4306,4499
4306,4523
4306,4578
7811,7895
7811,7901
7811,7970
5115,5890
6888,6914
6888,6948
6888,6952
5585,5629
5585,5639
3862,3989
3862,3998
3862,4076
4914,4968
4914,4979
4914,4981
4914,4984
840,845
7286,7330
7286,6478
4307,4521
9577,9899
2278,2322
9180,9223
6562,5451
6696,6724
3863,3870
3863,4072
2279,2482
4308,4505
4309,4401
4309,4515
4309,4549
4309,4566
4309,4601
6889,6919
6889,2994
4715,4800
3864,3917
3864,4022
3864,4028
3864,4082
8548,8612
8548,8613
7601,7692
1375,2027
5586,5730
841,1931
841,8581
841,1021
6174,6229
8095,8155
5587,5652
5587,5655
7602,2087
7602,7635
7602,7717
1930,925
1930,1118
9978,10060
9978,10096
6890,6933
553,648
1931,1932
1931,1960
5116,5205
5588,5682
5380,5238
4310,4453
4310,4555
3143,3227
3143,3255
3143,3259
842,953
842,1165
4716,4748
4716,4785
4716,4832
4716,2789
2608,2676
2608,2769
5589,5592
5589,5618
5589,5628
5589,5645
5589,5658
5589,5701
5589,5729
3865,4036
3865,5489
6317,7305
6317,7312
6317,6412
6317,7327
6317,6465
7603,7740
9579,9830
1760,1791
1760,1824
1760,1826
1760,1831
1760,1844
1760,1891
1760,1893
9181,9208
9181,9639
9181,7502
5381,5130
5381,5403
5381,5243
5381,5248
5381,5281
5381,5286
5381,5293
4717,4772
5382,3895
5382,7233
5382,7238
5382,5477
5383,3870
5383,1158
6318,6490
7813,7851
7813,7858
7813,7907
7813,7913
7813,7975
4311,4316
4311,4322
4311,4378
4311,4558
4311,4593
4311,4621
6697,8566
6697,6790
7403,7416
7403,9205
7403,9639
7403,7431
7403,7459
7403,7470
8096,8213
155,219
2075,2136
2075,2160
9182,9662
9182,9863
3535,2020
1376,1427
1376,1477
1376,1588
1376,1682
5590,5643
5590,5650
156,333
156,399
156,623
156,632
2974,2994
6319,6427
6319,6468
6319,6490
9979,9985
9979,2338
9979,10059
9580,10026
9580,9817
9580,9836
9580,9886
9183,7825
9183,7836
9183,7841
9183,7439
9183,7887
9183,7460
9183,9292
9183,7472
9183,7972
4312,4388
4312,4453
6320,7320
6320,6490
9581,9716
9581,9848
9581,9898
7287,7304
7287,6468
5117,5168
5117,5285
6321,6352
6321,6410
6321,6420
6321,6427
6321,6469
6321,6473
157,566
157,280
157,378
157,480
9582,9766
9582,9815
9583,9707
9583,9745
9583,9835
9583,9389
4915,4979
4915,5016
8550,8579
8550,6781
8550,8607
5118,5134
5118,1475
5118,5216
5118,5232
5118,3595
5118,1626
6322,6362
6322,6364
6322,6436
6322,7706
4916,4990
4916,5006
4916,5029
8551,8601
9584,9628
6323,6524
158,217
5861,5952
5861,5997
3428,3453
8767,8824
8767,9034
843,898
843,6137
2854,2624
5591,5606
5591,5694
6892,6919
6892,2994
8097,8153
8097,2997
8097,3002
8097,8184
8097,8236
8768,8909
8768,8956
2011,2012
2011,1471
2011,3565
2011,3572
6324,6483
159,174
159,580
159,282
159,368
3536,3555
4313,4317
4313,4428
4313,4433
4313,4440
4313,4507
4313,4579
4313,4598
7404,7962
7404,7490
9184,9223
9184,9245
9184,9360
9184,9871
9184,9366
9184,9371
3866,5137
3866,5394
3866,5401
3866,6586
1377,1482
2610,2628
2610,2705
7604,7639
7604,7664
6698,6725
6698,6794
6698,6814
3296,5178
3296,592
3296,5500
3296,3337
3296,3340
1378,367
2611,2746
2611,2760
2611,2764
9586,9737
9586,9845
9586,9853
8396,8437
8396,8455
8396,8461
8396,8465
8396,8470
4314,4585
7814,7877
7814,7885
7814,7911
7814,7951
7814,7960
5119,5131
5119,5149
5862,5891
5862,5911
844,6111
844,6118
844,1162
3867,3873
3867,4090
3868,3877
3868,3902
3868,3953
3868,4022
3868,4077
3868,4096
3869,4023
7228,3883
7228,3899
7228,3943
7228,7241
1379,913
1379,1460
1379,956
1379,1587
9980,10062
7080,7109
7080,7120
7080,7648
7080,7141
7080,7203
7080,7744
6699,1159
554,274
554,312
554,629
555,595
845,5409
4315,4390
2280,2342
160,168
160,203
160,240
160,301
160,416
160,423
160,468
160,476
160,491
8769,8786
8769,9036
7288,7308
7288,7333
5863,5983
9589,9685
7289,7317
7289,6472
3537,3546
3537,4832
8552,1097
3870,866
3870,5399
3870,4058
3870,4072
3870,4079
3870,1158
5120,5441
5120,5465
5120,5274
1380,1416
1380,1557
1380,1141
1380,1662
9590,9601
9590,9618
9590,9884
9590,9896
6325,6368
6325,7139
6325,6413
6325,7152
6325,6435
6325,7163
6325,7167
6325,7191
6325,7194
6325,7204
6325,7212
6325,7218
8098,8156
161,164
6071,6075
6071,6137
8771,8948
7815,7887
5121,5917
5121,5224
5121,5990
5592,5601
5592,5629
5592,5632
6563,3895
6563,6608
9591,9842
8772,8892
2281,2304
2281,2307
2281,2314
2281,2316
2281,2319
2281,2337
2281,2345
2281,2347
2281,2354
2281,2361
2281,2373
2281,2379
2281,2393
2281,2408
2281,2418
2281,2422
2281,2441
2281,2448
2281,2450
2281,3070
2281,2470
2281,2472
2281,2478
4316,4322
4316,4558
5123,5139
5123,5192
5123,5270
5123,5289
8773,8813
4317,4330
4317,4433
4317,4479
7605,7622
7605,7742
2612,2789
6893,6972
7405,7439
162,580
162,282
162,644
9185,7478
9185,9387
2282,2289
2282,2304
2282,2331
2282,2335
2282,2361
2282,2369
2282,2371
2282,2449
2282,2469
556,231
556,580
6072,4005
6072,6134
8099,8152
8099,8193
8099,8232
8099,8255
5864,7241
9593,9600
9593,9604
9593,9770
9593,2447
9593,2461
9593,9861
9593,9880
9593,2481
9593,9891
7081,7151
4718,858
4718,4805
2012,3557
557,942
557,625
9594,9998
9594,9849
1381,5238
1381,1609
846,4723
846,895
846,1175
847,870
847,1106
2076,2081
2076,3368
5384,5399
5384,5480
6073,6094
6073,6111
6073,1551
6073,6118
2077,2087
2077,2095
558,457
7816,7818
7816,7914
7816,7953
7816,7959
7816,7963
2613,2679
2613,2706
2613,2801
2613,2817
2855,2857
4918,4956
4918,4958
4918,4976
4918,4994
4918,4996
4918,5012
4919,4959
9186,9212
9186,3723
3871,5924
3871,3968
3871,4091
5593,5730
4318,4382
4318,4412
4318,4476
4318,4638
8100,8162
8100,8213
9596,9819
9596,9907
559,563
559,885
559,571
5866,5888
5866,5934
4319,4539
9597,9666
9597,9718
9597,9733
9597,9734
9597,9890
849,918
849,3978
849,1039
849,1057
849,1069
849,3602
8101,8153
8101,8173
8101,8187
8101,8243
8101,8312
560,402
8776,8884
8776,9021
3429,3449
5385,967
1382,1564
1382,1641
1383,1555
850,8190
6175,6191
8777,8831
8777,7643
8777,8987
7290,7291
3297,3312
4719,4790
4719,4812
4719,4814
4720,8581
4720,8602
2614,6078
2614,6083
2614,6117
2614,2825
2078,2132
2078,2145
5594,5631
5594,5687
8778,8872
8778,9034
7606,7192
7606,7200
7606,7210
4321,4486
4321,4642
561,193
9187,9198
8102,8122
8102,8195
8102,8240
3144,3162
3144,3164
3144,3234
3144,3236
3144,3268
9599,9899
6700,6707
6700,6708
6700,6746
6700,6756
6700,6784
6700,6808
6894,6959
4721,4742
4721,8573
4721,4804
4721,4829
2284,2470
2285,2320
5867,5137
5867,5401
5867,5169
9188,9264
9188,9282
9981,10020
9981,10076
2856,2643
2856,2767
2856,2787
6701,6719
6701,6741
6701,6776
9982,1446
9982,1582
9600,9861
2079,2145
3647,3700
3874,3927
3874,3950
3874,3992
3874,4086
2615,2800
2286,2318
2286,2360
2286,2456
6564,6584
6564,6596
6564,6605
3875,7240
5868,5900
5868,5923
5868,5928
5868,5944
5868,5964
5868,5991
5868,6044
4722,4730
8103,8116
8103,8152
8103,8157
8103,3048
1384,1665
3538,1816
3538,3569
3538,3574
3538,1856
3538,1887
7817,7877
7817,7961
7817,7978
5124,5957
5124,5224
5124,5236
7406,7429
7406,7863
7406,7873
7406,7901
7406,7463
7406,7481
7406,7496
3298,3337
5869,5915
5869,5969
5869,6012
8399,8506
2080,2091
2080,2131
8104,8158
8104,8213
8104,8266
8104,8287
9983,10074
5870,5883
5870,5926
5870,6016
8781,8933
7407,7414
7407,7959
7407,7960
7608,7625
7608,7697
7609,7740
7408,7423
7408,7424
7408,7866
7408,7449
7408,7899
7408,7461
7408,7973
163,282
4920,4990
8105,8142
8105,8238
7610,7645
7610,7151
7610,7176
7610,7708
4723,4746
4723,8570
4723,8595
7082,6435
851,995
851,1111
3430,3465
3430,3475
3430,5277
5595,5692
9601,9784
9601,10068
9601,9854
9602,10026
9602,9817
9602,9826
3876,4088
3876,6038
2975,2994
2975,3026
2975,6967
2975,3054
5125,5132
5125,5504
3431,2663
3431,2694
3431,3459
3431,2814
5126,5127
5126,5200
3539,1843
6896,6945
6896,6984
4322,4558
5871,5875
5871,5903
5871,6011
4323,4335
4323,4450
4323,4459
4323,4474
4323,4500
4323,4619
4324,4336
4324,4354
4324,4532
5872,3916
7083,7161
7409,9228
7409,7465
7409,9319
7409,7499
2287,2363
2287,2384
2287,2426
2287,2466
9984,10001
9984,10042
853,942
9603,9713
562,565
562,3303
562,952
562,3329
9604,9861
8553,8590
8553,8591
164,613
164,476
164,645
5873,3890
5873,6599
5873,6043
6897,6990
6897,7004
6565,6605
8782,8926
3432,3468
4921,4935
4921,4981
6566,6567
6567,6574
6567,6618
2288,2304
2288,2328
2288,2418
854,931
854,939
854,983
854,1062
854,7716
5596,5646
5596,5672
5596,5706
5596,5722
3877,3902
3877,3914
3877,4022
3877,4029
3299,5421
3299,5241
6326,6490
6326,6520
3540,6127
3540,6130
3540,4832
1762,1766
1762,1839
7410,7456
7410,7461
8106,8108
8106,8147
8106,8251
8106,7749
2081,3368
2081,2139
9189,9304
7819,7957
7819,7986
2857,2885
9985,9998
9985,10049
9985,10059
3648,3669
3648,3681
3648,3711
3648,3713
3433,3449
3878,3891
3878,5919
3878,4017
3878,6040
3879,3888
3879,5933
3879,3976
3879,3979
3879,5295
5386,5392
5386,1096
855,981
855,1040
2976,3059
4922,4926
4922,5000
8107,8117
6074,6100
8784,8932
8784,8980
5874,5888
5874,5928
5874,5934
856,1075
9190,9270
857,1117
858,873
858,880
858,976
858,2688
858,1041
858,1183
1386,1657
1387,1453
563,564
563,885
563,906
563,569
563,571
563,587
563,597
563,2703
563,615
563,647
5127,5140
5127,5401
5127,1436
5127,5157
5127,5167
5127,5173
5127,5190
5127,5219
5127,5463
5127,5241
5127,5244
5127,5516
165,356
165,384
9191,9368
7820,7838
7820,7860
7820,7870
7820,7904
7820,7923
7820,7979
9192,9279
9192,9368
3649,3696
9605,9766
564,885
564,571
5387,5492
6702,6705
6702,6738
6702,6746
6702,8619
2616,2790
1388,1442
1388,1664
2617,2757
9193,9239
5128,5442
5128,5285
5128,4114
859,1055
859,1111
2858,179
2858,574
2858,599
6075,6137
6328,7294
6328,6406
6328,6427
6328,6429
6328,6501
6328,6518
9194,9314
9194,9323
1763,1801
1763,1815
860,893
860,936
7821,7822
7821,7847
7821,7936
9195,9315
9195,9381
2618,2739
2977,3021
2977,3061
3145,3156
3145,3176
3145,8180
2978,2998
2978,8177
2978,3040
2978,3050
9606,9910
3300,5408
3300,1963
3300,1596
7611,7652
2979,3050
2979,3067
6703,6719
6703,6741
6703,6776
2980,3032
2980,3063
2289,2335
2289,2469
7822,7832
7822,7847
7822,7889
7822,7942
7822,7948
861,932
3880,4093
1389,1474
8108,8132
8108,8147
8108,8154
8108,8199
8108,8203
8108,8246
8108,8250
8108,8251
8108,8283
8108,8292
8108,8315
8108,8335
862,915
862,1165
2981,2986
2981,3020
2082,2104
2082,2152
2082,2170
9986,10029
9986,10095
6898,6938
7823,7411
7823,7874
4724,1776
4724,329
4724,440
4724,4826
9607,9798
9607,9811
7411,7437
7411,7867
8109,8279
8109,8284
8785,8999
6568,6581
6568,6588
6568,6605
166,170
166,191
166,195
166,200
166,590
166,295
166,606
166,358
166,359
166,498
9608,9722
9608,9783
9608,9799
9608,9837
5129,5421
9197,9198
9197,7864
5597,5653
9198,7412
9198,9211
9198,9215
9198,7433
9198,7445
9198,9301
9198,7926
9198,9319
9198,9357
9198,7491
9198,7502
3366,3371
3146,3268
6329,6447
1934,1950
1934,1957
1934,979
8400,8438
8400,8497
2084,2141
2084,2162
9199,9238
9199,3710
9199,9325
9199,9356
3147,3164
3147,3172
167,227
863,1085
6177,6196
6330,6482
2290,2373
2290,2488
6704,6723
6704,6724
4325,4338
4325,4413
4325,4529
4325,4588
3434,3476
5598,5715
6569,6623
1935,1940
1935,1983
1935,1996
9609,9833
9609,9840
9609,9863
168,301
168,362
168,1648
2982,3015
2982,3038
2982,3067
864,4730
864,1682
8786,8826
8786,8953
8786,9030
8110,8233
8110,8320
8110,8332
6331,6412
7612,7619
7612,7647
865,4832
865,1170
865,1200
7084,7148
7084,7174
7084,7200
8111,8342
7085,7110
7085,7142
7085,7176
7085,7195
7613,7672
7086,7148
7086,7177
2085,2137
2085,2139
7087,7123
7087,7145
169,181
169,1407
169,236
169,286
169,469
170,195
170,606
170,358
170,359
170,410
6332,6468
6332,6490
6332,7343
8401,8443
3435,885
5130,5403
5130,5243
5130,5248
5130,5509
5130,5281
5130,5286
9610,9223
9610,9869
9610,9871
9610,9882
4326,4414
866,3903
866,1067
866,1158
6076,2714
6076,6138
2619,2622
2619,2640
2619,2726
2619,2778
2619,2789
7614,7633
7614,7671
7412,7433
1390,1410
8112,8117
8112,8205
8112,8206
171,210
171,420
2620,2627
2620,2727
2620,2750
4327,4333
4327,4350
4327,4613
4327,4628
7292,7295
7292,6453
7293,7322
1764,1772
1764,1786
3650,3664
3650,3673
3650,3705
3650,3706
4924,4945
4924,4969
3541,3573
3541,1590
2291,2322
2291,2436
6705,6784
867,1037
867,1059
867,1086
867,1130
867,3334
867,1136
867,1154
3148,3151
7088,6435
7088,7206
7088,7208
7413,7419
7413,7458
7413,7505
7413,7507
8787,8806
8787,8818
8787,8839
5388,5421
5388,616
5388,5252
5388,5257
5388,5285
6333,6381
6333,6489
6333,6491
3301,3313
3301,3340
6570,6606
6899,6938
1765,1776
2086,3379
7414,7424
7414,7973
868,8574
868,1000
868,1033
2621,2660
3882,3906
3882,1116
3882,4072
3883,3897
3883,3943
6706,8620
2292,2308
2292,2355
2292,2378
2292,2403
8788,8829
8788,8983
4725,4750
4725,4754
4725,4773
4725,4779
4725,4852
8402,8422
2087,7684
2087,7687
2087,7717
4726,6077
4726,899
4726,6095
4726,4786
4726,6138
7089,7137
7089,7148
3542,3545
3542,3564
3542,1812
3542,3583
3542,1843
3542,1868
3542,1885
3542,3607
3542,3609
